,mean,mean,mean,mean,mean,mean,mean,mean,mean,count,count,count,count,count,count,count,count,count
,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank
iteration,,,,,,,,,,,,,,,,,,
151,5.4384575,1.6323174999999999,1.4917099999999999,2.09446,4.58043,1.8071199999999998,0.7304622650146484,18.1,1076.6,10,10,10,10,10,10,10,10,10
152,5.439327499999999,1.6275999999999997,1.48767,2.08073,4.5850800000000005,1.793,0.7304622650146484,18.025,1076.4,10,10,10,10,10,10,10,10,10
153,5.440205000000001,1.6228825,1.4836224999999998,2.06709,4.589789999999999,1.77898,0.7304622650146484,17.925,1075.8,10,10,10,10,10,10,10,10,10
154,5.441092500000001,1.6181674999999998,1.4795999999999998,2.05355,4.59458,1.7650599999999996,0.7304622650146484,17.875,1075.4,10,10,10,10,10,10,10,10,10
155,5.4419775,1.6134625,1.4755874999999998,2.04008,4.59945,1.75125,0.7304622650146484,17.875,1075.1,10,10,10,10,10,10,10,10,10
156,5.442875,1.6087375000000002,1.4715725000000002,2.02669,4.60439,1.7375600000000002,0.7304622650146484,17.85,1074.6,10,10,10,10,10,10,10,10,10
157,5.44377,1.6040300000000003,1.46756,2.0133900000000002,4.60939,1.7239600000000004,0.7304622650146484,17.85,1074.4,10,10,10,10,10,10,10,10,10
158,5.444677500000001,1.5993225,1.4635675,2.00016,4.6145,1.7104600000000005,0.7304622650146484,17.825,1074.3,10,10,10,10,10,10,10,10,10
159,5.4455975,1.5946075,1.4595800000000003,1.98704,4.619629999999999,1.69709,0.7304622650146484,17.85,1074.1,10,10,10,10,10,10,10,10,10
160,5.446512500000001,1.5898925,1.4556100000000003,1.9739800000000003,4.62486,1.68382,0.7304622650146484,17.8,1074.0,10,10,10,10,10,10,10,10,10
161,5.447439999999999,1.5852075,1.451645,1.9609999999999996,4.63017,1.6706400000000001,0.7304622650146484,17.775,1073.8,10,10,10,10,10,10,10,10,10
162,5.4483725,1.5804899999999997,1.4476849999999999,1.9481300000000001,4.635540000000001,1.6575900000000001,0.7304622650146484,17.725,1073.7,10,10,10,10,10,10,10,10,10
163,5.4492975,1.5757875000000001,1.44373,1.93534,4.64097,1.6446,0.7304622650146484,17.7,1073.5,10,10,10,10,10,10,10,10,10
